openIMISFHIRR4 : Validation Results
=========================================

err = 186, warn = 30, info = 57
IG Publisher Version: 1.1.88
Generated Mon Nov 22 10:50:31 UTC 2021. FHIR version 4.0.1 for openimis.fhir.r4#0.1.0 (canonical = https://openimis.github.io/openimis_fhir_r4_ig)
 Build Errors : 7 / 1 / 0
 /github/workspace/fsh-generated/resources/ActivityDefinition-GeneralConsultationService : 4 / 1 / 2
 /github/workspace/fsh-generated/resources/Location-Jimara-district : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/Location-Upper-River-Region : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/Medication-AspirinMedication : 5 / 1 / 1
 /github/workspace/fsh-generated/resources/Organization-MyTradePolicyHolder : 2 / 0 / 1
 /github/workspace/fsh-generated/resources/Organization-RaptaDistrictHospital : 2 / 0 / 1
 /github/workspace/fsh-generated/resources/Patient-jane-doe : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/Patient-john-doe : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/Practitioner-Roberts-Jeb-EO : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/Practitioner-Rushila-Dani-CA : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-address-location-reference : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-address-municipality : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-claim-item-reference : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-communication-payload-type : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-contract-premium : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-coverage-date : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-coverage-policy-status : 0 / 1 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-group-address : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-group-confirmation : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-group-poverty-status : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-group-type : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-insurance-plan-conversion : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-insurance-plan-discount : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-insurance-plan-max-installments : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-insurance-plan-period : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-insurance-plan-start-cycle : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-medication-frequency : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-medication-type : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-medication-usage-context : 0 / 2 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-openimis-activitiy-definition : 0 / 2 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-openimis-claim : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-openimis-claim-administrator-practitioner : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-openimis-claim-administrator-practitioner-role : 0 / 1 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-openimis-claim-response : 2 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-openimis-communication : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-openimis-communication-request : 15 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-openimis-contract : 0 / 0 / 2
 /github/workspace/fsh-generated/resources/StructureDefinition-openimis-coverage : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-openimis-coverage-eligibility-request : 2 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-openimis-coverage-eligibility-response : 2 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-openimis-enrolment-officer-practitioner : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-openimis-enrolment-officer-practitioner-role : 0 / 1 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-openimis-group : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-openimis-health-facility-organization : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-openimis-insurance-plan : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-openimis-invoice-bill : 0 / 1 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-openimis-invoice-invoice : 0 / 1 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-openimis-location : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-openimis-medication : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-openimis-patient : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-openimis-policy-holder-organization : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-organization-hf-care-type : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-organization-hf-legal-form : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-organization-hf-level : 0 / 1 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-organization-ph-activity : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-organization-ph-legal-form : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-patient-card-issued : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-patient-education-level : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-patient-group-reference : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-patient-identification : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-patient-is-head : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-patient-profession : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-patient-vulnerability-status : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-practitioner-role-substitution-reference : 0 / 1 / 1
 /github/workspace/fsh-generated/resources/StructureDefinition-unit-price : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-activity-definition-service-type : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-activity-definition-usage-context-type : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-activity-definition-usage-context-venue-type : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-activity-definition-usage-context-workflow-type : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-bill-charge-item : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-bill-type : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-claim-item-category : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-claim-rejection-reasons : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-claim-status : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-claim-supporting-info-category : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-claim-visit-type : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-communication-request-status : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-contract-premium-category : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-contract-premium-payer : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-contract-premium-type : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-contract-resource-party-role : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-contract-scope : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-contract-status-codes : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-coverage-item-benefit-type : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-coverage-item-benefit-type-amount-left : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-coverage-item-benefit-type-total-left : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-coverage-item-category : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-coverage-item-category-item-service : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-coverage-status : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-diagnosis-ICD10-level1 : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-feedback-payload : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-feedback-status : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-group-confirmation-type : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-group-types : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-insurance-plan-coverage-benefit-limit : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-insurance-plan-coverage-type : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-insurance-plan-general-cost-type : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-insurance-plan-publication-status : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-invoice-charge-item : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-invoice-price-component-type : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-invoice-type : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-location-type : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-medication-item-type : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-openimis-identifiers : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-organization-hf-care-type : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-organization-hf-legal-form : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-organization-hf-level : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-organization-ph-activity : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-organization-ph-legal-form : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-patient-contact-relationship : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-patient-education-level : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-patient-identification-types : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-patient-marital-status : 0 / 1 / 1
 /github/workspace/fsh-generated/resources/ValueSet-patient-profession : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-practitioner-qualification-type : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-usage-context-age-type : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/ValueSet-usage-context-gender-type : 0 / 0 / 1
</table>
== n/a ==
WARNING: Unable to find ImplementationGuide.definition.resource.description for the resource CapabilityStatement/ExampleCapabilityStatement.  Descriptions are strongly encouraged if they cannot be inferred from the resource to allow proper population of the artifact list.
ERROR: /github/workspace/output/ClaimResponse-Claim001.html#/html/body/div/div/div/div/div/div/p/a at Line 210, column 924: The link 'openIMIS' for "openIMIS" cannot be resolved
ERROR: /github/workspace/output/Coverage-JoeDoeCoverage.html#/html/body/div/div/div/div/div/div/p/a at Line 210, column 742: The link 'joe-doe' for "joe-doe" cannot be resolved
ERROR: /github/workspace/output/CoverageEligibilityRequest-JoeDoeEnquiring.html#/html/body/div/div/div/div/div/div/p/a at Line 210, column 629: The link 'joe-doe' for "joe-doe" cannot be resolved
ERROR: /github/workspace/output/CoverageEligibilityRequest-JoeDoeEnquiring.html#/html/body/div/div/div/div/div/div/p/a at Line 210, column 714: The link 'openIMIS' for "openIMIS" cannot be resolved
ERROR: /github/workspace/output/CoverageEligibilityResponse-JoeDoeEnquiringResponse.html#/html/body/div/div/div/div/div/div/p/a at Line 210, column 639: The link 'joe-doe' for "joe-doe" cannot be resolved
ERROR: /github/workspace/output/CoverageEligibilityResponse-JoeDoeEnquiringResponse.html#/html/body/div/div/div/div/div/div/p/a at Line 210, column 882: The link 'openIMIS' for "openIMIS" cannot be resolved
ERROR: /github/workspace/output/connected_partner.html#/html/body/div/div/div/div/div/div/figure/img at Line 226, column 4: The image source 'vendor-integration-process.png' cannot be resolved
== fsh-generated/resources/ActivityDefinition-GeneralConsultationService.json ==
ERROR: ActivityDefinition/GeneralConsultationService: ActivityDefinition: The modifier extension https://openimis.github.io/openimis_fhir_r4_ig/StructureDefinition/unit-price is not allowed to be used at this point (allowed = e:OpenIMISMedication, e:OpenIMISActivityDefinition, e:OpenIMISInvoice; this element is [[ActivityDefinition])
WARNING: ActivityDefinition/GeneralConsultationService: ActivityDefinition.useContext[2].code: Display Name for http://terminology.hl7.org/CodeSystem/usage-context-type#age should be one of 'Age Range' instead of 'Age' for 'http://terminology.hl7.org/CodeSystem/usage-context-type#age'
ERROR: ActivityDefinition/GeneralConsultationService: ActivityDefinition: ActivityDefinition.version: max allowed = 0, but found 1 (from https://openimis.github.io/openimis_fhir_r4_ig/StructureDefinition/openimis-activitiy-definition)
ERROR: ActivityDefinition/GeneralConsultationService: ActivityDefinition: ActivityDefinition.publisher: max allowed = 0, but found 1 (from https://openimis.github.io/openimis_fhir_r4_ig/StructureDefinition/openimis-activitiy-definition)
ERROR: ActivityDefinition/GeneralConsultationService: ActivityDefinition: ActivityDefinition.contact: max allowed = 0, but found 2 (from https://openimis.github.io/openimis_fhir_r4_ig/StructureDefinition/openimis-activitiy-definition)
== fsh-generated/resources/CapabilityStatement-ExampleCapabilityStatement.json ==
WARNING: CapabilityStatement/ExampleCapabilityStatement: CapabilityStatement: cpb-0: 'Name should be usable as an identifier for the module by machine processing applications such as code generation' Rule 'Name should be usable as an identifier for the module by machine processing applications such as code generation' Failed
ERROR: CapabilityStatement/ExampleCapabilityStatement: CapabilityStatement: cpb-2: 'A Capability Statement SHALL have at least one of description, software, or implementation element.' Rule 'A Capability Statement SHALL have at least one of description, software, or implementation element.' Failed
ERROR: CapabilityStatement/ExampleCapabilityStatement: CapabilityStatement.rest[0].resource[1].searchParam[4].definition: Canonical URL 'http://hl7.org/fhir/us/saner/SearchParameter/SearchParameter-code' does not resolve
== fsh-generated/resources/Claim-Claim001.json ==
ERROR: Claim/Claim001: Claim.supportingInfo[0]: Slicing cannot be evaluated: Could not match discriminator ([category.coding.code]) for slice Claim.supportingInfo:explanation in profile https://openimis.github.io/openimis_fhir_r4_ig/StructureDefinition/openimis-claim - the discriminator [category.coding.code] does not have fixed value, binding or existence assertions
ERROR: Claim/Claim001: Claim.supportingInfo[0]: Slicing cannot be evaluated: Could not match discriminator ([category.coding.code]) for slice Claim.supportingInfo:guarantee in profile https://openimis.github.io/openimis_fhir_r4_ig/StructureDefinition/openimis-claim - the discriminator [category.coding.code] does not have fixed value, binding or existence assertions
ERROR: Claim/Claim001: Claim.supportingInfo[0]: Slicing cannot be evaluated: Could not match discriminator ([category.coding.code]) for slice Claim.supportingInfo:attachment in profile https://openimis.github.io/openimis_fhir_r4_ig/StructureDefinition/openimis-claim - the discriminator [category.coding.code] does not have fixed value, binding or existence assertions
== fsh-generated/resources/ClaimResponse-Claim001.json ==
ERROR: ClaimResponse/Claim001: ClaimResponse.insurer: Unable to resolve resource 'openIMIS'
== fsh-generated/resources/CodeSystem-activity-definition-service-type.json ==
INFORMATION: CodeSystem/activity-definition-service-type: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-activity-definition-usage-context-workflow-type.json ==
INFORMATION: CodeSystem/activity-definition-usage-context-workflow-type: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-bill-charge-item.json ==
INFORMATION: CodeSystem/bill-charge-item: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-bill-type.json ==
INFORMATION: CodeSystem/bill-type: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-claim-item-category.json ==
INFORMATION: CodeSystem/claim-item-category: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-claim-rejection-reasons.json ==
INFORMATION: CodeSystem/claim-rejection-reasons: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-claim-status.json ==
INFORMATION: CodeSystem/claim-status: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-claim-supporting-info-category.json ==
INFORMATION: CodeSystem/claim-supporting-info-category: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-claim-visit-type.json ==
INFORMATION: CodeSystem/claim-visit-type: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-contract-premium-category.json ==
INFORMATION: CodeSystem/contract-premium-category: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-contract-premium-payer.json ==
INFORMATION: CodeSystem/contract-premium-payer: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-contract-premium-type.json ==
INFORMATION: CodeSystem/contract-premium-type: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-contract-resource-party-role.json ==
INFORMATION: CodeSystem/contract-resource-party-role: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-contract-scope.json ==
INFORMATION: CodeSystem/contract-scope: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-coverage-item-benefit-type.json ==
INFORMATION: CodeSystem/coverage-item-benefit-type: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-coverage-item-category.json ==
INFORMATION: CodeSystem/coverage-item-category: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-diagnosis-ICD10-level1.json ==
INFORMATION: CodeSystem/diagnosis-ICD10-level1: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-feedback-payload.json ==
INFORMATION: CodeSystem/feedback-payload: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-feedback-status.json ==
INFORMATION: CodeSystem/feedback-status: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-group-confirmation-type.json ==
INFORMATION: CodeSystem/group-confirmation-type: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-group-types.json ==
INFORMATION: CodeSystem/group-types: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-insurance-plan-coverage-benefit-limit.json ==
INFORMATION: CodeSystem/insurance-plan-coverage-benefit-limit: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-insurance-plan-general-cost-type.json ==
INFORMATION: CodeSystem/insurance-plan-general-cost-type: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-invoice-charge-item.json ==
INFORMATION: CodeSystem/invoice-charge-item: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-invoice-type.json ==
INFORMATION: CodeSystem/invoice-type: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-location-type.json ==
INFORMATION: CodeSystem/location-type: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-medication-item-type.json ==
INFORMATION: CodeSystem/medication-item-type: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-openimis-identifiers.json ==
INFORMATION: CodeSystem/openimis-identifiers: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-organization-hf-care-type.json ==
INFORMATION: CodeSystem/organization-hf-care-type: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-organization-hf-legal-form.json ==
INFORMATION: CodeSystem/organization-hf-legal-form: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-organization-hf-level.json ==
INFORMATION: CodeSystem/organization-hf-level: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-organization-ph-activity.json ==
INFORMATION: CodeSystem/organization-ph-activity: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-organization-ph-legal-form.json ==
INFORMATION: CodeSystem/organization-ph-legal-form: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-patient-contact-relationship.json ==
INFORMATION: CodeSystem/patient-contact-relationship: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
== fsh-generated/resources/CodeSystem-patient-education-level.json ==
INFORMATION: CodeSystem/patient-education-level: CodeSystem: CodeSystems SHOULD have a stated value for the caseSensitive element so that users know the status and meaning of the code system clearly
